,merge_id,coverage total,road_distance_miles,Date,month,mountains,town_distance_miles,max_temp,min_temp,Reporting_year,border_distance_miles,Longitude,Latitude,geometry,OBJECTID,CORNO,total_diss,Shape_Leng,Shape_Le_1,Shape_Area,NUMPOINTS,index_right,SEC_NAME
3173,20-2659,3,0.474351138836771,2020-08-10,8.0,0.0,1.7017366205676816,40.34026336669922,24.613988876342773,2020.0,19.50900399396272,-111.89444,31.89555,POINT (-111.89444 31.89555),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3176,20-2724,3,6.672565334734523,2020-08-15,8.0,0.0,14.227335587808495,42.92024612426758,28.56003189086914,2020.0,59.2925718573034,-111.673817,32.44195,POINT (-111.673817 32.44195),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3179,20-2755,2,5.586097520425864,2020-08-17,8.0,6.0,18.366421833263058,41.19969177246094,26.0701847076416,2020.0,11.822322344450338,-111.680783,31.7092,POINT (-111.680783 31.7092),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3180,20-2769,3,5.2868816313427045,2020-08-18,8.0,0.0,11.497400005961495,42.19734573364258,29.814455032348636,2020.0,17.498837742832237,-112.073668,31.920578,POINT (-112.073668 31.920578),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3182,20-2791,2,0.2089727350380075,2020-08-19,8.0,0.0,8.48038790537467,41.40438461303711,26.426910400390625,2020.0,15.011796567363586,-111.821,31.80283,POINT (-111.821 31.80283),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3184,20-2885,3,5.239591727823623,2020-08-26,8.0,6.0,12.882507915280613,41.73092269897461,28.754100799560547,2020.0,19.62539568051242,-112.091467,31.959,POINT (-112.091467 31.959),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3185,20-2891,4,9.037757856529684,2020-08-26,8.0,0.0,19.995000080980077,40.168678283691406,27.31158447265625,2020.0,50.23554833808012,-111.5744,32.270367,POINT (-111.5744 32.270367),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3187,20-2902,5,5.220396468592685,2020-08-27,8.0,0.0,11.183566261535814,42.309226989746094,26.055564880371094,2020.0,62.47354781008866,-111.65183,32.48429,POINT (-111.65183 32.48429),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3189,20-2915,2,5.788226795236296,2020-08-28,8.0,0.0,12.38773812251732,41.98650360107422,26.606204986572266,2020.0,61.260044452301,-111.65695,32.46711,POINT (-111.65695 32.46711),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3194,20-3007,3,0.0161536338261451,2020-09-04,9.0,6.0,6.004645188379541,40.379024505615234,23.685884475708008,2020.0,24.324481330690254,-111.7779,31.93338,POINT (-111.7779 31.93338),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3200,20-3058,3,0.3600413345358875,2020-09-08,9.0,0.0,0.3271975966963883,34.303993225097656,25.023101806640625,2020.0,20.841943145338163,-111.881234,31.912022,POINT (-111.881234 31.912022),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3202,20-3126,2,4.529385145272698e-06,2020-09-14,9.0,0.0,8.303792772146352,35.41307067871094,21.87868309020996,2020.0,15.26241705892565,-111.81945,31.80622,POINT (-111.81945 31.80622),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3203,20-3129,2,0.2563382108729449,2020-09-10,9.0,0.0,8.662786727406955,31.41704750061035,14.365785598754885,2020.0,15.22797804706152,-111.8122,31.8034,POINT (-111.8122 31.8034),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3207,20-3134,2,8.947401493223728,2020-09-14,9.0,5.0,17.2999530870919,35.41307067871094,21.87868309020996,2020.0,17.67135288829742,-111.628262,31.783138,POINT (-111.628262 31.783138),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3215,20-3209,4,5.7432148065884725,2020-09-21,9.0,6.0,19.33003983487919,37.54667663574219,23.30889892578125,2020.0,44.7496622583076,-111.427667,32.139,POINT (-111.427667 32.139),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3216,20-3212,2,8.458913312399533,2020-09-21,9.0,6.0,16.832595176639195,36.698822021484375,22.20666885375977,2020.0,16.58589764624309,-111.646555,31.772121,POINT (-111.646555 31.772121),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3219,20-3232,2,3.32880752248182,2020-09-23,9.0,0.0,16.24777830613581,36.16264724731445,20.96384048461914,2020.0,6.061362068632468,-111.87105,31.6801,POINT (-111.87105 31.6801),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3220,20-3233,0,9.808481055985752,2020-09-23,9.0,0.0,18.879078535631685,38.25912094116211,23.874452590942383,2020.0,4.002100934606403,-112.10435,31.721533,POINT (-112.10435 31.721533),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3223,20-3287,3,5.800075449806789,2020-09-28,9.0,6.0,15.018975588653046,38.65743637084961,21.512134552001957,2020.0,19.459337364014747,-112.126533,31.96735,POINT (-112.126533 31.96735),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3224,20-3291,3,6.280093168151678,2020-09-28,9.0,6.0,15.17947836198097,38.65743637084961,21.512134552001957,2020.0,18.98392371345806,-112.130917,31.961367,POINT (-112.130917 31.961367),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3229,20-3375,3,0.5068060180086623,2020-10-06,10.0,0.0,4.404124981161507,37.15775680541992,17.928680419921875,2020.0,21.76380882857472,-111.944167,31.946056,POINT (-111.944167 31.946056),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3231,20-3379,2,4.4746734235953385,2020-10-07,10.0,0.0,11.35141258947128,37.311466217041016,17.255830764770508,2020.0,9.885977954036784,-111.96563,31.76905,POINT (-111.96563 31.76905),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3232,20-3387,2,12.628126355160202,2020-10-07,10.0,6.0,35.758998089049136,39.01697540283203,20.2541618347168,2020.0,5.827433865417077,-112.48385,31.86751,POINT (-112.48385 31.86751),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3235,20-3464,2,12.719938858441036,2020-10-15,10.0,6.0,34.52395425947774,35.99160385131836,20.66095924377441,2020.0,5.790976617817154,-112.461817,31.86015,POINT (-112.461817 31.86015),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3236,20-3465,2,12.131273129892817,2020-10-15,10.0,6.0,33.940619525910364,35.99160385131836,20.66095924377441,2020.0,5.110504278272934,-112.449633,31.845883,POINT (-112.449633 31.845883),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3239,20-3541,2,1.0593143396365985,2020-10-20,10.0,0.0,9.809958678382182,33.78021240234375,15.641155242919922,2020.0,13.553879992028904,-111.82393,31.78119,POINT (-111.82393 31.78119),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3240,20-3542,2,7.471652857744819,2020-10-20,10.0,0.0,19.45773722059847,35.476131439208984,18.77070617675781,2020.0,1.7505652915738663,-112.01419,31.65847,POINT (-112.01419 31.65847),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3242,20-3614,0,12.233353115335278,2020-10-25,10.0,0.0,21.274181907905533,26.606672286987305,18.77110481262207,2020.0,1.198378730738187,-112.112467,31.680733,POINT (-112.112467 31.680733),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3244,20-3704,2,9.149439263524,2020-11-02,11.0,0.0,31.605899629814648,31.765993118286133,21.610620498657227,2020.0,2.5261083043011463,-112.394633,31.788983,POINT (-112.394633 31.788983),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3247,20-3789,5,11.329161398153374,2020-11-09,11.0,0.0,18.19371446988749,14.315135955810549,6.039787769317627,2020.0,48.22622791502256,-111.48558,32.2112,POINT (-111.48558 32.2112),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3257,20-4079,0,2.451773061017537,2020-12-01,12.0,0.0,14.501081751769147,20.875661849975582,3.540663480758667,2020.0,6.677037312227373,-111.9511,31.71484,POINT (-111.9511 31.71484),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3260,20-4100,2,4.780391187048599,2020-12-02,12.0,0.0,13.793916781179393,19.254404067993164,2.291140556335449,2020.0,7.49418653179992,-111.988433,31.739217,POINT (-111.988433 31.739217),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3264,20-4274,0,2.905007533788581,2020-12-14,12.0,0.0,13.01455539293043,19.33890914916992,3.5369832515716557,2020.0,8.143896756495742,-111.954917,31.738733,POINT (-111.954917 31.738733),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3266,20-4571,2,1.256599535414787,2020-12-28,12.0,0.0,23.15991487333248,21.67561149597168,9.469266891479492,2020.0,3.097917066801076,-111.753172,31.597042,POINT (-111.753172 31.597042),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3267,20-4594,0,10.576013473720508,2020-12-29,12.0,0.0,20.132423339674737,14.766916275024414,6.408593654632568,2020.0,1.887573319427733,-112.084017,31.682493,POINT (-112.084017 31.682493),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3271,21-0176,2,2.3311780503396453,2021-01-07,1.0,0.0,15.831118238391255,21.490840911865234,3.377768516540528,2021.0,8.029880030837234,-111.8142,31.692633,POINT (-111.8142 31.692633),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3273,21-0310,5,6.275093270562463,2021-01-11,1.0,6.0,14.436735117324169,18.00636863708496,7.881763458251953,2021.0,60.82980311657337,-111.8303,32.51472,POINT (-111.8303 32.51472),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3276,21-0348,2,1.3039761643254204,2021-01-13,1.0,0.0,9.406330286036498,19.99813842773437,-0.3429508507251739,2021.0,13.67698638535737,-111.83111,31.78536,POINT (-111.83111 31.78536),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3279,21-0493,3,7.459037943136011,2021-01-19,1.0,6.0,16.92165120701117,23.529821395874023,13.812965393066406,2021.0,18.501803833867285,-112.16075,31.963194,POINT (-112.16075 31.963194),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3283,21-0653,0,2.8552171373993938,2021-01-28,1.0,0.0,14.66914259313405,20.42411994934082,7.838022708892822,2021.0,6.494614254475411,-111.95791,31.71416,POINT (-111.95791 31.71416),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3284,21-0654,2,5.480016512028893,2021-01-28,1.0,0.0,16.186656267784528,20.811691284179688,9.793580055236816,2021.0,5.073940395564734,-112.00148,31.70588,POINT (-112.00148 31.70588),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3285,21-0754,2,1.838930131598548,2021-02-04,2.0,0.0,14.1475556212563,21.960176467895508,10.20786190032959,2021.0,8.076746651507596,-111.86906,31.71066,POINT (-111.86906 31.71066),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3286,21-0774,2,12.006075095589807,2021-02-05,2.0,6.0,33.63824204500652,17.974660873413086,6.461804866790772,2021.0,4.961507763459236,-112.4437,31.84175,POINT (-112.4437 31.84175),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3288,21-0825,2,0.8681704218708941,2021-02-08,2.0,0.0,12.767954800574469,23.385906219482425,5.190582275390625,2021.0,10.537952093182716,-111.8275,31.735639,POINT (-111.8275 31.735639),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3291,21-0923,3,1.1096954503108345,2021-02-15,2.0,0.0,2.0920312393789837,16.897178649902344,2.2326035499572754,2021.0,20.34072328979979,-111.913611,31.914444,POINT (-111.913611 31.914444),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3292,21-0936,3,0.3600413345358875,2021-02-16,2.0,0.0,0.3271975966963883,18.08665657043457,7.353369235992432,2021.0,20.841943145338163,-111.881234,31.912022,POINT (-111.881234 31.912022),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3293,21-0968,2,0.2657324419467756,2021-02-18,2.0,0.0,9.758779035258064,15.720616340637209,2.0128984451293945,2021.0,14.117542566399512,-111.811683,31.78605,POINT (-111.811683 31.78605),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3297,21-1029,2,4.534007142565041,2021-02-23,2.0,0.0,17.10511006589063,24.206024169921875,4.964996814727783,2021.0,5.849583874057586,-111.846417,31.66905,POINT (-111.846417 31.66905),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3300,21-1157,2,0.1160022034767602,2021-03-05,3.0,0.0,5.563418300516064,24.29557609558105,4.505686283111572,2021.0,17.04679081759328,-111.84243,31.84108,POINT (-111.84243 31.84108),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3303,21-1280,2,11.166103558657454,2021-03-16,3.0,0.0,22.91205767591807,15.368471145629885,7.639527797698975,2021.0,2.1916044145969806,-112.19422,31.72159,POINT (-112.19422 31.72159),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3309,21-1288,2,3.149585647255286,2021-03-14,3.0,0.0,11.683781544690868,16.75680160522461,2.7386233806610107,2021.0,15.548218033000303,-111.74756,31.78797,POINT (-111.74756 31.78797),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3312,21-1429,4,8.3945018916171,2021-03-26,3.0,0.0,17.509202431493474,18.18152618408203,8.148262977600098,2021.0,50.6951155529672,-111.5175,32.25953,POINT (-111.5175 32.25953),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3315,21-1472,2,5.467463469934741,2021-03-30,3.0,0.0,16.766582366081536,29.14565086364746,10.77265167236328,2021.0,4.44769112636202,-111.998,31.6951,POINT (-111.998 31.6951),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3316,21-1473,2,2.36108454153919,2021-03-30,3.0,0.0,15.477264516989932,29.14565086364746,10.77265167236328,2021.0,6.569086921364924,-111.88143,31.69123,POINT (-111.88143 31.69123),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3317,21-1544,2,13.646466783456454,2021-04-05,4.0,6.0,33.21813090831155,33.99881362915039,15.798933029174805,2021.0,6.626008690762464,-112.440278,31.866389,POINT (-112.440278 31.866389),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3318,21-1550,3,6.40136367334992,2021-04-06,4.0,0.0,14.440051702838842,31.041229248046875,18.72097396850586,2021.0,12.512492248351457,-112.113467,31.855917,POINT (-112.113467 31.855917),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3319,21-1551,2,1.3968195550929887,2021-04-06,4.0,0.0,13.962879809985,29.70079040527344,16.340652465820312,2021.0,10.16128768163099,-111.805533,31.722883,POINT (-111.805533 31.722883),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3320,21-1660,2,0.2592482803276583,2021-04-15,4.0,0.0,16.95971653810481,27.36371421813965,13.305916786193848,2021.0,8.341843988213839,-111.776332,31.685517,POINT (-111.776332 31.685517),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3324,21-1753,3,0.644375440989589,2021-04-22,4.0,0.0,5.612348404708292,26.184101104736328,14.632298469543455,2021.0,17.408078708838065,-111.96678,31.885772,POINT (-111.96678 31.885772),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3326,21-1787,3,3.2336835412579426,2021-04-26,4.0,6.0,11.45635295823872,26.530445098876957,16.411468505859375,2021.0,31.475512818038517,-111.73758,32.031364,POINT (-111.73758 32.031364),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3327,21-1804,5,1.6604344372688915,2021-04-27,4.0,0.0,23.82595755264554,20.085329055786133,12.714696884155272,2021.0,39.93109981602449,-111.44147,32.06872,POINT (-111.44147 32.06872),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3330,21-1871,3,6.707769559318489,2021-05-02,5.0,6.0,18.14657154562749,31.462797164916992,21.298362731933597,2021.0,20.78165256732961,-112.170333,32.0014,POINT (-112.170333 32.0014),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3332,21-1931,4,8.83321689820137,2021-05-06,5.0,0.0,16.763551772055624,36.580787658691406,16.525835037231445,2021.0,56.78908586259461,-111.682017,32.405767,POINT (-111.682017 32.405767),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3333,21-1943,0,7.703471401924364,2021-05-07,5.0,6.0,21.84766626903857,35.00960159301758,17.696029663085938,2021.0,52.77582492037306,-111.88266,32.406471,POINT (-111.88266 32.406471),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3337,21-2008,3,7.910837200984314,2021-05-14,5.0,6.0,15.7149180591754,34.146820068359375,19.403165817260746,2021.0,17.33438827471146,-112.144067,31.939967,POINT (-112.144067 31.939967),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3343,21-2101,3,0.0084242967287117,2021-05-22,5.0,6.0,23.54079757518153,26.80428123474121,13.147797584533691,2021.0,35.12557579882745,-112.099343,32.201009,POINT (-112.099343 32.201009),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3348,21-2222,3,2.2043471623815485,2021-06-03,6.0,6.0,9.993247996240342,38.6292610168457,22.077926635742188,2021.0,29.812143804403032,-111.747142,32.008629,POINT (-111.747142 32.008629),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3349,21-2230,3,0.0100004892583845,2021-06-03,6.0,6.0,8.157387158336887,37.24170684814453,21.832672119140625,2021.0,26.766095354286826,-111.750348,31.962486,POINT (-111.750348 31.962486),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3350,21-2252,3,9.630199486470282,2021-06-05,6.0,0.0,24.44917475391499,39.12028121948242,21.97274208068848,2021.0,44.60823976130689,-111.850464,32.270086,POINT (-111.850464 32.270086),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3355,21-2294,7,0.8875692550912481,2021-06-08,6.0,0.0,12.617163450966268,34.82270431518555,19.588275909423828,2021.0,76.88808208711575,-112.00154,32.816206,POINT (-112.00154 32.816206),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3358,21-2341,0,2.0871825714989254,2021-06-13,6.0,0.0,15.19231590421767,39.1137580871582,20.86323547363281,2021.0,6.076298244808082,-111.93755,31.701283,POINT (-111.93755 31.701283),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3360,21-2356,3,3.89273836362502,2021-06-14,6.0,0.0,7.238138738139427,41.50323867797852,23.99883460998535,2021.0,20.89739343774084,-111.76411,31.87598,POINT (-111.76411 31.87598),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3361,21-2365,3,12.099865595655656,2021-06-14,6.0,0.0,21.17729244457269,42.43883895874024,27.420583724975582,2021.0,3.336087087030738,-112.16498,31.73016,POINT (-112.16498 31.73016),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3363,21-2375,3,6.407365832253719,2021-06-15,6.0,6.0,16.464390735852383,44.07925033569336,29.54073143005371,2021.0,19.54059886146209,-112.14945,31.975733,POINT (-112.14945 31.975733),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3364,21-2383,7,0.6940991587309192,2021-06-16,6.0,0.0,13.67939841888722,44.70504760742188,28.79709243774414,2021.0,74.13633337491673,-111.975583,32.765639,POINT (-111.975583 32.765639),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3365,21-2395,2,6.120530861354821,2021-06-17,6.0,5.0,22.19389353996208,41.55777740478516,26.611371994018555,2021.0,0.2605035948626537,-111.88175,31.59371,POINT (-111.88175 31.59371),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3366,21-2396,2,4.628879695688377,2021-06-17,6.0,0.0,17.299740470837826,41.55777740478516,26.611371994018555,2021.0,5.399587352739206,-111.856917,31.6654,POINT (-111.856917 31.6654),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3367,21-2410,2,2.6556457421806265,2021-06-13,6.0,6.0,23.846491953108423,39.1137580871582,20.86323547363281,2021.0,3.425819185649866,-111.72823,31.59423,POINT (-111.72823 31.59423),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3368,21-2411,4,6.111100894509419,2021-06-18,6.0,5.0,12.380989862772363,42.2005729675293,26.99417304992676,2021.0,22.4411421571472,-111.67391,31.87142,POINT (-111.67391 31.87142),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3370,21-2458,3,8.07139590465235,2021-06-21,6.0,0.0,16.196560851041212,40.04948806762695,28.362585067749023,2021.0,11.134285254151264,-112.139983,31.842883,POINT (-112.139983 31.842883),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3371,21-2459,2,3.466736039097886,2021-06-21,6.0,0.0,16.675403875265584,38.60489654541016,25.829002380371094,2021.0,5.445437343343071,-111.8814,31.673833,POINT (-111.8814 31.673833),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3375,21-2478,2,1.5750132713219698,2021-06-22,6.0,0.0,3.522329219140572,35.70147705078125,24.037687301635746,2021.0,19.566122658321717,-111.83726,31.87844,POINT (-111.83726 31.87844),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3381,21-2562,3,7.359928007397007,2021-06-28,6.0,0.0,15.22324409766851,39.78700256347656,30.00632095336914,2021.0,12.943462048785175,-112.130932,31.868023,POINT (-112.130932 31.868023),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3382,21-2565,2,4.190744160094752,2021-06-28,6.0,0.0,16.474511238801483,37.9876594543457,26.1075382232666,2021.0,6.349278915796624,-111.85005,31.67793,POINT (-111.85005 31.67793),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3383,21-2573,2,2.242503935496409,2021-06-28,6.0,0.0,24.925176760976044,37.9876594543457,26.1075382232666,2021.0,2.5676011644687065,-111.722799,31.579227,POINT (-111.722799 31.579227),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3385,21-2580,3,4.893360217730039,2021-06-29,6.0,6.0,18.36776277505015,36.71703720092773,28.234020233154297,2021.0,24.97437243796123,-112.143022,32.057702,POINT (-112.143022 32.057702),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3386,21-2581,5,0.0671204086609976,2021-06-29,6.0,0.0,18.586037005958875,38.76205825805664,28.695859909057617,2021.0,62.8195481082442,-111.99042,32.59528,POINT (-111.99042 32.59528),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3388,21-2589,2,2.7489494047536613,2021-06-30,6.0,0.0,8.195469507119489,35.46375274658203,24.61204719543457,2021.0,17.557279255789094,-111.781767,31.82985,POINT (-111.781767 31.82985),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3390,21-2615,2,1.6264063002503704,2021-07-02,7.0,0.0,24.23284192863568,34.439308166503906,24.559947967529297,2021.0,2.4273800625045414,-111.743167,31.5835,POINT (-111.743167 31.5835),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3392,21-2665,2,3.536239094042905,2021-07-06,7.0,0.0,9.644518220218432,38.74891662597656,26.027437210083008,2021.0,11.590716545279824,-111.953683,31.791667,POINT (-111.953683 31.791667),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3394,21-2692,2,1.5311371741276354,2021-07-08,7.0,0.0,20.285655077874345,39.806861877441406,24.84141159057617,2021.0,4.111123381857032,-111.803,31.62846,POINT (-111.803 31.62846),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3395,21-2693,3,0.7719149644229213,2021-07-08,7.0,0.0,2.331554557577346,39.806861877441406,24.84141159057617,2021.0,21.34923000810262,-111.839814,31.906839,POINT (-111.839814 31.906839),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3396,21-2701,3,8.735127176618498,2021-07-09,7.0,0.0,15.851943752766658,42.009498596191406,27.58611869812012,2021.0,58.03632160966722,-111.65485,32.416533,POINT (-111.65485 32.416533),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3398,21-2751,2,2.505650924512324,2021-07-12,7.0,6.0,23.45028888952759,36.87710571289063,22.36923217773437,2021.0,3.6609440842741328,-111.73212,31.5991,POINT (-111.73212 31.5991),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3401,21-2802,2,1.5274964598947034,2021-07-16,7.0,0.0,14.497326836201976,31.954744338989254,23.42466926574707,2021.0,7.475837839416864,-111.882083,31.705467,POINT (-111.882083 31.705467),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3402,21-2810,3,2.107143011129613,2021-07-16,7.0,0.0,6.883056781347687,31.954744338989254,23.42466926574707,2021.0,22.87373507813279,-111.7615,31.90575,POINT (-111.7615 31.90575),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3406,21-2860,3,0.0115035061183652,2021-07-20,7.0,0.0,7.998672082516599,37.33123779296875,24.88578414916992,2021.0,24.07719288068817,-111.9799,31.99301,POINT (-111.9799 31.99301),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3407,21-2924,2,5.506276572096567,2021-07-23,7.0,0.0,17.30679846513037,27.64492416381836,21.16336250305176,2021.0,3.874693436585051,-111.9938,31.684917,POINT (-111.9938 31.684917),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3408,21-2926,2,4.264041545581131,2021-07-26,7.0,0.0,12.179547771823543,33.12424850463867,20.82420921325684,2021.0,9.042623728946554,-111.969108,31.757097,POINT (-111.969108 31.757097),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3409,21-2971,6,6.6631101685495375,2021-07-30,7.0,0.0,9.642832680362543,37.97220993041992,24.937395095825195,2021.0,65.33366559699552,-111.581589,32.506477,POINT (-111.581589 32.506477),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3411,21-3049,2,8.869082351942051,2021-08-06,8.0,5.0,17.34892298768527,36.31712341308594,26.137863159179688,2021.0,17.77706075201861,-111.6265,31.784217,POINT (-111.6265 31.784217),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3412,21-3063,2,4.006001519282833,2021-08-07,8.0,0.0,18.013986429062385,35.729530334472656,24.02908706665039,2021.0,5.206590038398761,-111.838418,31.65658,POINT (-111.838418 31.65658),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3421,21-3285,3,0.0006038263159244,2021-08-24,8.0,0.0,4.678516470633038,36.37128829956055,23.580041885375977,2021.0,22.35037104128716,-111.943303,31.954859,POINT (-111.943303 31.954859),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3425,21-3373,0,4.542279525613721,2021-08-31,8.0,0.0,14.668787874783394,29.03379440307617,21.381654739379883,2021.0,6.562241743850352,-111.98705,31.724367,POINT (-111.98705 31.724367),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3455,90-UBC03,7,0.0101778067775893,1990-05-01,5.0,0.0,4.969319207077903,26.323461532592773,14.413564682006836,1990.0,90.69785146713475,-111.698481,32.935752,POINT (-111.698481 32.935752),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
3457,90-UBC05,7,0.0274422052424936,1990-05-15,5.0,0.0,4.399001590656636,33.32423782348633,17.53825569152832,1990.0,88.86277544370192,-111.687409,32.903906,POINT (-111.687409 32.903906),7,7,1,816120.012,791839.099135,9335682451.05,1357,7,Tucson
